aaHappiness in life,aboveAvg Happiness,Achievements,Action,Active sport,Adrenaline sports,Age,Ageing,Alternative,Animated,Appearence and gestures,Art exhibitions,Assertiveness,Biology,Borrowed stuff,Branded clothing,Cars,Celebrities,Changing the past,Charity,Cheating in school,Chemistry,Children,Classical music,Comedy,Compassion to animals,Country,"Countryside, outdoors",Criminal damage,Daily events,Dance,Dancing,Dangerous dogs,Darkness,Decision making,Documentary,Dreams,Eating to survive,Economy Management,Elections,Empathy,Energy levels,Entertainment spending,Fake,Fantasy/Fairy tales,Fear of public speaking,Final judgement,Finances,Finding lost valuables,Flying,Folk,Foreign languages,Friends versus money,Fun with friends,Funniness,Gardening,Geography,Getting angry,Getting up,Giving,God,Health,Healthy eating,Height,Heights,"Hiphop, Rap",History,Horror,Hypochondria,Interests or hobbies,Internet,Judgment calls,Keeping promises,Knowing the right people,Latino,Law,Life struggles,Loneliness,Loss of interest,Mathematics,Medicine,Metal or Hardrock,Mood swings,Movies,Music,Musical,Musical instruments,New environment,Number of friends,Number of siblings,Only child,Opera,Parents' advice,Passive sport,PC,Personality,Pets,Physics,Politics,Pop,Prioritising workload,Psychology,Public speaking,Punk,Questionnaires or polls,Rats,Reading,"Reggae, Ska",Reliability,Religion,Responding to a serious letter,Rock,Rock n roll,Romantic,Science and technology,Sci-fi,Self-criticism,Shopping,Shopping centres,Slow songs or fast songs,Small - big dogs,Snakes,Socializing,Spending on gadgets,Spending on healthy eating,Spending on looks,Spiders,Storm,"Swing, Jazz","Techno, Trance",Theatre,Thinking ahead,Thriller,Unpopularity,Waiting,War,Weight,Western,Workaholism,Writing,Writing notes,Alcohol,Village - town,Smoking,Education,Gender,House - block of flats,Internet usage,Left - right handed,Lying,Punctuality,Validation
4,1,5,5,5,4,18,2,1,3,4,1,3,2,4,4,3,2,2,1,5,2,4,1,4,4,2,4,1,2,5,1,4,1,3,2,3,2,4,3,4,4,4,1,2,3,3,4,2,1,1,3,3,5,3,1,2,2,3,1,4,2,1,162,1,4,3,4,1,4,4,5,5,4,5,4,3,2,1,1,2,1,3,5,5,2,1,3,3,1,0,1,4,5,2,4,4,1,2,3,1,3,3,3,3,4,1,2,3,2,5,2,2,4,2,3,2,5,5,3,3,3,4,2,3,4,2,1,2,4,3,5,4,3,3,3,54,1,1,1,1,drink a lot,city,current smoker,secondary school,female,house/bungalow,few hours a day,right handed,sometimes,i am always on time,0
2,0,4,2,3,4,18,2,5,5,5,4,2,4,5,4,2,1,4,4,5,1,5,5,5,5,3,5,1,4,1,2,1,3,5,5,3,1,1,5,5,3,5,3,5,3,5,4,4,1,1,5,5,5,5,1,4,2,5,4,3,3,5,170,4,1,5,2,2,2,4,5,5,5,2,1,4,3,4,1,4,2,3,5,5,5,5,1,3,1,0,1,2,3,1,3,5,1,2,4,2,4,3,2,4,1,5,1,3,1,5,5,5,5,5,1,5,5,4,3,3,1,2,3,5,5,4,2,4,1,5,3,1,4,3,5,54,2,5,1,2,drink a lot,city,tried smoking,secondary school,female,block of flats,few hours a day,right handed,everytime it suits me,i am always on time,0
4,1,1,3,4,2,16,1,2,4,3,3,4,5,5,3,1,3,4,2,5,5,0,2,5,2,1,3,2,3,4,1,3,1,3,1,3,2,1,1,4,4,3,2,4,5,3,2,4,2,1,4,5,5,2,0,3,4,5,5,4,3,3,168,5,3,3,1,1,3,4,3,4,2,1,1,5,3,1,1,4,3,5,5,5,1,3,4,4,1,0,1,4,5,1,3,1,1,1,2,2,3,5,5,4,1,4,2,4,2,3,4,3,5,1,1,4,4,4,4,3,2,2,4,4,4,1,1,2,4,2,3,3,5,3,1,54,1,2,3,1,social drinker,city,former smoker,primary school,female,block of flats,few hours a day,right handed,sometimes,i am often running late,0
3,0,3,4,1,3,19,5,3,4,4,2,3,2,5,2,1,3,4,2,5,1,5,2,5,3,1,3,3,2,3,2,3,2,1,2,3,2,2,5,4,3,3,2,5,4,2,4,2,1,1,5,5,5,3,2,2,5,3,2,2,2,2,168,3,2,4,2,1,3,5,3,4,4,4,4,4,4,3,1,2,1,5,5,5,3,1,4,3,2,0,1,4,3,3,3,1,1,3,4,1,4,4,1,4,4,5,3,4,1,5,3,3,5,2,5,3,2,2,3,3,3,2,4,2,2,1,1,4,3,4,3,3,1,2,2,57,1,1,1,1,drink a lot,village,tried smoking,secondary school,female,house/bungalow,few hours a day,right handed,sometimes,i am always on time,0
4,1,3,5,3,1,19,5,5,5,4,5,5,1,5,5,5,5,2,1,5,1,1,4,5,5,1,3,5,4,4,3,5,4,3,4,3,1,5,4,1,5,4,4,5,5,5,1,1,1,2,5,4,5,5,1,3,5,5,1,4,5,4,175,1,3,3,1,1,5,5,5,5,5,1,1,5,4,5,4,1,3,1,5,5,1,1,5,5,1,0,1,3,5,3,3,5,2,1,4,1,2,5,4,1,5,5,4,5,1,3,5,4,5,1,3,5,5,5,3,5,5,1,5,4,5,5,4,4,4,5,1,2,5,2,1,58,1,2,1,1,drink a lot,city,tried smoking,college/bachelor degree,female,house/bungalow,few hours a day,right handed,sometimes,i am always on time,0
4,1,2,2,1,2,23,4,1,4,4,2,5,4,5,3,4,4,1,4,5,3,2,2,4,5,2,5,1,2,3,1,3,2,2,3,3,1,4,4,4,4,4,3,4,2,3,2,3,1,2,4,3,5,2,5,2,2,5,3,5,3,2,0,4,5,3,2,1,3,3,5,4,4,1,5,2,2,5,2,5,4,2,4,3,3,1,4,4,0,1,1,4,3,1,3,5,1,2,4,1,2,2,1,2,1,4,4,3,3,3,4,3,3,4,1,4,4,3,4,5,1,4,4,5,4,1,1,2,3,4,3,4,5,3,5,165,1,1,1,2,social drinker,city,current smoker,secondary school,female,house/bungalow,few hours a day,right handed,sometimes,i am often running late,0
4,1,1,5,4,5,21,3,4,2,2,1,5,1,3,4,5,1,2,1,5,1,2,3,2,2,1,1,4,2,3,1,1,1,1,1,4,4,2,3,3,5,4,2,1,2,3,2,2,1,2,4,3,5,3,1,4,3,4,2,1,1,1,187,1,1,1,5,1,5,5,4,4,4,1,2,1,2,4,4,1,5,2,5,5,1,4,5,5,1,0,1,2,1,5,4,1,4,4,3,1,1,1,4,3,1,1,1,3,3,2,4,3,1,5,5,1,1,1,5,5,1,5,5,1,2,1,1,1,2,3,1,5,1,3,4,85,1,1,1,1,drink a lot,city,current smoker,secondary school,male,block of flats,few hours a day,right handed,only to avoid hurting someone,i am often running late,0
4,1,2,4,3,2,19,3,2,2,4,3,4,3,4,2,3,4,4,4,2,2,3,0,4,3,4,2,4,2,3,3,5,4,2,3,3,4,4,3,3,3,4,3,4,3,3,4,4,2,2,3,0,4,2,2,4,2,3,2,3,4,2,180,4,4,2,3,4,2,3,2,4,3,1,2,2,3,3,3,4,3,2,2,4,3,2,4,2,1,1,2,3,3,3,3,3,1,2,2,4,3,4,2,2,2,3,3,2,3,4,5,3,2,3,3,3,2,3,3,2,2,3,2,4,3,3,3,2,3,2,4,2,3,3,2,75,3,2,3,3,drink a lot,city,tried smoking,secondary school,male,house/bungalow,less than an hour a day,right handed,only to avoid hurting someone,i am often early,0
4,1,3,2,4,5,20,4,2,1,4,3,4,5,5,3,1,4,3,2,2,5,5,2,5,5,1,4,1,4,3,5,2,2,2,4,3,2,3,5,5,3,4,2,4,3,1,2,3,2,2,4,5,5,2,2,3,2,4,5,3,5,4,175,3,2,4,4,4,4,5,3,4,3,5,3,5,2,1,1,5,3,2,5,5,2,1,3,4,1,0,2,4,5,4,4,5,1,3,4,2,5,4,2,2,5,5,1,4,2,2,4,4,5,2,1,3,4,4,3,5,3,4,3,4,4,3,2,2,2,5,1,5,2,3,4,58,2,3,1,1,social drinker,city,tried smoking,college/bachelor degree,female,house/bungalow,less than an hour a day,right handed,sometimes,i am always on time,0
4,1,4,3,3,5,22,1,4,4,4,4,5,3,3,4,4,5,3,2,5,1,3,5,5,3,4,4,5,4,3,4,5,2,3,5,4,1,3,4,4,2,1,3,4,4,1,1,3,4,3,5,5,5,5,5,5,3,5,5,1,4,3,170,1,2,5,3,2,3,5,4,4,5,2,2,1,4,1,1,4,3,2,5,5,3,5,3,4,1,0,2,2,1,4,3,1,1,1,3,5,3,3,2,2,5,5,3,5,2,4,4,5,5,4,4,4,2,1,3,3,4,5,1,5,2,4,1,3,2,5,3,4,3,2,4,0,2,2,5,5,social drinker,city,tried smoking,college/bachelor degree,female,block of flats,few hours a day,right handed,never,i am often running late,0
4,1,5,5,5,5,20,1,1,2,5,1,2,2,5,5,5,5,4,1,5,1,4,3,5,2,2,3,4,4,5,1,5,1,2,1,4,2,2,5,2,5,4,4,2,4,3,3,3,1,1,3,2,5,5,1,5,2,5,3,3,4,3,180,2,4,1,2,1,5,5,5,5,5,1,4,2,3,3,4,1,1,4,5,5,2,2,2,4,1,0,1,3,5,5,3,3,4,1,4,2,1,5,1,2,1,1,2,4,1,5,3,3,3,5,5,3,4,4,3,1,3,2,5,4,5,2,1,2,4,1,5,2,1,3,4,57,2,2,1,4,social drinker,city,tried smoking,secondary school,male,block of flats,few hours a day,right handed,sometimes,i am often early,0
3,0,3,5,4,4,21,1,2,5,3,3,3,3,3,3,4,3,3,3,3,2,3,1,5,3,2,3,3,3,4,3,3,2,3,0,3,3,3,3,3,3,3,3,4,3,2,3,3,1,3,3,3,5,3,2,3,3,3,3,3,3,2,178,1,2,4,3,3,3,4,3,3,3,2,2,3,3,3,2,2,2,3,5,5,3,1,3,3,2,0,1,3,2,3,3,4,1,3,4,1,3,3,2,3,1,2,4,3,2,3,4,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,1,1,3,2,2,5,3,3,5,75,3,2,1,4,social drinker,village,current smoker,secondary school,male,house/bungalow,few hours a day,right handed,only to avoid hurting someone,i am often early,1
4,1,4,3,3,4,19,1,1,4,3,2,3,1,3,4,5,1,2,2,5,2,3,2,5,3,2,2,4,3,3,3,3,1,3,4,4,2,3,5,3,3,5,2,3,2,1,3,3,1,3,4,4,4,4,1,3,4,4,2,1,3,1,181,3,3,3,2,2,3,4,4,3,4,2,1,1,2,3,4,1,3,3,5,5,3,2,4,4,1,1,2,3,4,4,3,2,4,3,3,2,2,4,2,2,2,1,2,3,1,4,5,3,3,4,2,3,2,2,3,4,3,3,4,3,2,3,1,2,1,3,4,3,5,2,3,70,1,3,1,4,social drinker,city,tried smoking,secondary school,male,block of flats,few hours a day,right handed,sometimes,i am always on time,0
4,1,3,2,4,2,17,3,2,2,4,2,3,2,3,3,3,3,4,3,2,3,4,3,4,2,4,2,3,4,2,2,3,4,2,4,2,4,4,3,3,3,2,2,3,2,4,4,4,2,3,4,4,4,3,2,2,2,2,3,3,3,2,165,3,4,2,3,2,3,3,3,2,3,2,2,2,3,0,3,3,3,2,2,5,2,2,3,4,0,1,4,3,3,2,3,2,2,3,2,2,2,4,2,2,2,2,3,3,3,2,4,3,3,3,2,4,2,2,3,2,2,3,3,4,3,2,3,2,3,3,3,2,3,2,3,58,3,2,2,3,social drinker,village,former smoker,primary school,female,house/bungalow,less than an hour a day,right handed,only to avoid hurting someone,i am always on time,0
4,1,3,2,5,5,19,5,2,5,4,4,3,2,5,4,1,3,2,2,3,2,3,2,5,5,1,5,1,3,3,5,3,2,4,4,3,1,2,3,5,5,4,1,5,4,2,4,3,4,1,3,5,5,3,2,5,2,5,5,2,5,4,158,2,2,2,2,1,3,5,3,5,3,2,1,4,2,2,1,1,3,2,5,5,3,1,4,4,2,0,1,4,4,4,3,4,1,1,3,4,3,5,2,3,4,2,4,5,1,3,5,4,5,4,4,1,5,4,4,2,5,3,4,4,4,3,2,3,1,3,3,3,4,2,4,45,2,3,2,4,social drinker,city,tried smoking,secondary school,female,house/bungalow,few hours a day,right handed,only to avoid hurting someone,i am always on time,0
3,0,3,4,5,4,16,3,1,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,5,3,3,3,3,2,4,1,4,2,3,3,3,3,1,3,3,3,3,2,3,4,2,3,3,1,2,3,3,4,4,2,4,3,3,3,3,3,3,162,2,4,2,3,3,3,2,3,3,3,2,1,3,3,3,1,2,1,3,4,4,2,1,3,4,1,1,2,3,5,2,3,4,2,2,3,2,2,3,0,3,4,1,3,2,1,3,3,2,2,2,3,3,2,3,4,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,65,2,2,1,5,social drinker,village,never smoked,secondary school,male,house/bungalow,few hours a day,right handed,sometimes,i am often running late,1
4,1,3,3,2,4,22,3,4,2,4,4,3,1,2,2,2,1,2,2,5,1,4,3,3,4,4,4,2,5,2,1,3,2,3,3,3,1,2,5,4,3,5,2,2,2,1,4,3,2,3,4,5,5,3,1,4,2,4,3,1,3,3,174,2,1,4,4,2,3,5,3,3,4,3,2,1,2,3,1,1,3,2,5,5,4,2,5,5,1,0,2,3,3,4,3,3,1,4,2,2,2,3,3,3,3,5,2,4,1,3,5,4,2,4,2,4,2,4,3,4,5,4,3,3,2,2,2,4,1,4,3,4,5,3,3,83,2,3,4,3,drink a lot,village,tried smoking,college/bachelor degree,male,house/bungalow,few hours a day,right handed,sometimes,i am often early,0
4,1,4,2,3,3,23,1,4,2,2,2,2,1,3,3,3,3,3,3,4,1,3,1,2,2,3,2,4,2,2,3,2,2,1,3,3,4,2,3,2,2,2,2,3,3,3,2,3,2,2,3,2,4,3,2,2,4,4,3,2,2,3,183,4,3,2,2,4,2,3,3,4,1,3,4,2,2,3,4,2,1,3,4,5,2,4,4,2,2,0,3,3,2,2,4,3,2,2,4,3,3,2,2,2,2,2,2,2,3,2,3,2,3,4,2,2,2,4,3,3,3,3,3,2,4,2,3,3,2,3,2,3,3,2,4,85,3,4,3,2,never,city,current smoker,college/bachelor degree,male,block of flats,few hours a day,left handed,only to avoid hurting someone,i am often running late,0
4,1,3,1,3,1,28,3,5,3,3,5,5,4,4,3,1,1,2,3,3,1,4,3,3,5,1,4,2,3,2,3,4,2,4,5,3,1,3,5,5,4,3,1,3,3,3,3,5,2,2,3,4,4,3,4,3,3,5,4,5,3,3,172,3,1,4,1,3,4,4,4,4,3,3,1,3,2,1,1,2,2,3,5,5,2,1,3,2,2,0,1,3,3,4,3,3,1,4,2,5,4,5,3,2,1,4,3,3,3,2,5,5,3,3,3,4,3,2,3,3,2,3,3,5,3,2,3,5,1,2,3,5,3,4,3,54,3,3,1,5,social drinker,village,former smoker,masters degree,female,house/bungalow,less than an hour a day,,never,i am always on time,0
5,1,5,2,3,5,20,3,3,3,3,1,5,1,3,5,4,1,2,3,0,1,3,2,3,5,2,2,5,5,2,1,1,2,1,4,3,3,5,5,1,5,4,1,2,1,3,2,1,1,0,3,2,5,4,3,4,3,3,3,3,3,3,183,1,5,4,2,1,3,5,5,4,5,1,4,1,3,3,3,1,2,4,3,5,1,1,4,3,2,0,1,3,3,5,4,5,3,4,3,2,4,1,2,2,1,1,3,5,3,3,3,1,3,5,3,2,2,1,3,5,1,3,4,5,4,1,1,3,1,3,2,3,1,3,3,69,0,4,3,3,social drinker,city,current smoker,secondary school,male,block of flats,few hours a day,left handed,sometimes,i am always on time,1
4,1,3,5,5,2,21,4,1,3,5,2,4,1,3,4,2,4,3,3,2,1,4,3,5,2,2,2,4,4,2,1,4,3,4,2,3,1,3,5,3,3,4,4,4,2,3,3,4,3,1,4,4,3,3,2,2,3,4,2,4,5,3,176,4,2,2,2,3,3,4,3,4,4,3,5,2,3,3,2,2,1,4,4,5,4,1,2,3,1,0,3,4,4,2,3,3,1,5,3,3,3,2,1,3,3,4,4,4,4,2,3,2,5,3,4,4,3,3,2,3,3,2,3,4,4,2,2,4,1,3,5,4,4,2,4,80,1,5,1,4,social drinker,city,tried smoking,secondary school,male,block of flats,few hours a day,right handed,sometimes,i am always on time,0
3,0,2,4,1,2,22,2,2,2,4,2,3,1,5,1,1,1,2,1,3,1,5,2,5,5,2,4,2,2,1,1,1,2,3,4,3,3,1,5,3,4,2,1,2,2,2,4,3,1,2,2,3,4,1,1,3,3,1,4,4,4,1,173,4,1,4,2,1,3,4,5,5,3,2,3,4,2,4,1,1,1,3,5,4,2,1,5,2,1,0,2,4,3,2,3,5,1,5,3,5,2,5,2,3,2,2,2,5,2,3,3,3,5,1,4,2,2,4,3,3,4,3,1,4,1,5,2,3,1,5,3,4,3,4,5,50,2,5,1,3,never,city,tried smoking,secondary school,female,block of flats,less than an hour a day,right handed,sometimes,i am often early,0
4,1,3,3,5,4,0,1,2,3,4,1,3,2,5,3,1,1,1,1,2,2,3,3,4,4,2,5,1,3,1,1,3,1,4,5,4,1,2,2,5,3,3,2,2,3,3,2,5,2,2,1,4,4,3,1,3,1,4,1,3,2,3,0,2,5,4,3,2,4,4,5,4,2,2,4,1,2,1,3,2,2,3,5,5,1,1,0,2,0,0,1,3,5,3,5,3,3,1,2,2,4,3,3,3,1,4,4,4,3,2,3,3,2,2,3,1,3,3,3,3,3,4,2,4,3,4,1,3,2,3,4,2,3,4,5,0,4,2,1,3,never,city,never smoked,masters degree,male,house/bungalow,few hours a day,right handed,never,i am often early,0
4,1,5,3,2,3,19,1,4,4,3,2,4,3,4,1,3,4,1,1,3,5,5,2,5,2,3,3,2,5,2,2,2,1,3,4,4,1,1,5,5,4,3,3,3,1,3,4,1,1,4,4,2,5,4,3,5,3,2,1,1,2,3,188,1,2,5,2,3,5,5,5,5,3,3,1,3,2,2,5,3,5,3,3,5,1,5,5,5,1,0,1,4,5,5,4,3,3,3,1,5,1,1,4,3,2,3,3,4,1,1,5,4,1,5,5,3,1,1,5,4,1,5,1,4,1,1,3,5,1,1,4,2,1,1,5,75,3,4,3,4,drink a lot,city,former smoker,college/bachelor degree,male,block of flats,few hours a day,right handed,sometimes,i am always on time,0
3,0,3,3,4,5,24,2,1,4,4,5,5,2,3,4,3,5,3,3,4,2,5,2,4,3,2,4,1,3,2,4,4,1,2,3,4,2,5,4,4,4,3,2,4,2,5,3,3,1,1,5,3,4,2,2,4,1,2,4,5,3,3,160,1,2,3,2,1,5,4,4,4,5,5,2,3,2,4,2,2,1,3,5,3,5,1,5,3,1,0,2,4,2,4,4,1,2,3,5,3,3,3,1,3,1,2,2,4,3,3,3,3,5,3,3,2,3,5,3,2,1,4,3,5,3,1,1,2,1,3,4,3,3,3,2,55,1,3,1,4,social drinker,city,tried smoking,college/bachelor degree,female,block of flats,few hours a day,right handed,only to avoid hurting someone,i am often early,1
3,0,2,5,5,5,23,1,2,4,5,3,5,1,5,4,5,3,1,4,5,1,3,2,5,4,3,2,1,3,4,1,2,1,1,5,3,2,4,3,4,4,4,1,4,1,4,4,3,1,3,5,3,5,3,1,4,3,3,2,3,2,3,170,3,5,5,3,1,5,5,5,4,3,2,5,2,1,2,1,3,1,2,5,5,2,1,5,5,1,0,2,3,5,3,3,2,1,4,4,1,2,1,3,3,3,3,3,4,2,3,4,3,4,5,5,3,5,4,3,4,4,5,4,3,4,1,1,3,3,3,3,4,4,3,5,63,3,1,1,1,social drinker,city,never smoked,college/bachelor degree,male,block of flats,few hours a day,right handed,sometimes,i am often early,0
4,1,1,2,1,1,21,5,5,5,3,2,2,1,4,4,1,1,1,1,5,1,4,5,3,5,1,3,2,5,5,3,3,2,3,5,3,1,5,5,4,3,5,1,5,5,3,2,1,4,3,5,3,5,3,5,3,4,5,5,3,3,3,164,2,2,5,5,1,2,5,5,3,5,5,2,4,3,1,1,1,1,2,5,5,5,1,4,4,2,0,4,4,4,3,4,1,1,4,2,1,2,5,1,4,5,1,3,3,2,4,1,3,1,3,4,1,2,2,3,3,5,2,1,4,2,3,1,4,5,2,1,3,3,1,5,52,1,3,1,2,drink a lot,city,current smoker,secondary school,female,block of flats,less than an hour a day,right handed,sometimes,i am often running late,1
4,1,3,4,3,1,22,3,1,5,4,4,4,1,4,4,1,4,3,1,3,1,5,2,5,5,2,1,1,2,4,2,4,4,4,3,4,1,3,2,4,4,4,3,5,3,4,1,4,3,3,3,3,4,3,1,1,5,3,5,5,3,3,167,4,3,2,2,1,5,5,4,3,4,3,1,5,3,1,2,1,2,4,4,5,3,1,1,4,1,0,1,1,3,3,4,2,1,2,5,1,2,4,3,1,3,3,3,3,3,4,3,2,5,2,2,4,4,4,4,3,4,3,4,4,4,3,4,2,1,2,3,2,2,1,2,50,2,4,2,4,drink a lot,city,tried smoking,secondary school,female,block of flats,most of the day,right handed,only to avoid hurting someone,i am always on time,0
3,0,2,3,4,3,18,3,2,2,4,2,2,2,3,4,3,3,4,4,3,3,3,2,3,2,3,3,2,2,3,3,2,2,3,4,2,4,2,0,2,4,3,4,3,3,2,3,3,2,2,3,3,5,2,2,3,4,3,3,3,2,4,184,4,2,2,3,3,2,4,4,2,3,2,2,3,4,4,2,2,3,2,5,5,1,4,3,3,1,0,2,4,3,3,4,2,4,3,4,3,2,2,3,1,4,4,2,3,4,4,4,2,4,3,3,2,4,2,2,2,2,3,1,5,2,3,3,3,3,2,3,4,4,2,2,81,3,4,3,2,social drinker,city,current smoker,secondary school,male,house/bungalow,few hours a day,right handed,sometimes,i am always on time,0
4,1,5,3,4,4,28,5,3,3,2,3,5,2,2,3,3,4,2,4,2,1,2,3,2,2,2,4,3,4,4,2,5,1,2,2,3,3,3,3,3,5,5,4,4,4,2,4,2,5,3,5,4,4,1,4,2,5,2,3,3,5,3,166,1,4,3,4,4,5,5,2,4,4,2,4,2,5,5,2,4,2,4,3,5,4,4,3,3,2,0,3,5,4,4,4,3,2,3,4,3,4,1,3,4,4,2,4,2,5,2,3,5,2,4,4,2,4,3,3,3,4,2,4,4,4,2,4,2,2,3,4,2,2,4,4,58,2,4,4,3,drink a lot,city,tried smoking,masters degree,female,block of flats,less than an hour a day,left handed,sometimes,i am often running late,0
4,1,4,5,2,1,18,5,5,5,5,5,3,2,5,4,4,4,3,1,4,1,4,3,5,2,1,2,1,5,2,1,4,2,2,5,4,2,5,4,3,3,4,2,5,2,4,4,4,1,1,5,4,5,3,5,3,3,2,4,4,3,4,165,2,4,5,1,1,2,5,4,4,5,4,4,2,2,5,4,3,1,4,5,5,4,4,4,4,0,1,2,4,5,3,4,1,2,4,4,3,3,4,1,2,3,5,4,5,2,4,5,5,5,3,2,5,5,5,4,4,5,4,2,5,4,1,1,5,1,5,5,4,4,2,4,48,2,3,1,4,social drinker,city,tried smoking,secondary school,female,block of flats,few hours a day,right handed,only to avoid hurting someone,i am often running late,0
4,1,2,5,5,5,23,2,5,4,4,2,4,2,5,3,4,2,2,4,4,5,4,4,4,4,1,4,5,4,2,1,1,1,2,5,3,4,4,5,5,4,2,3,4,3,1,4,2,1,2,3,2,4,3,1,3,3,2,5,5,4,4,174,3,1,5,1,2,4,3,4,5,4,4,4,4,4,5,5,1,5,4,4,5,5,2,4,4,1,0,5,4,2,3,3,5,0,3,3,4,4,4,4,3,1,5,1,4,1,1,5,4,4,3,1,4,3,2,3,4,1,2,1,4,3,1,1,3,1,4,4,1,3,2,4,69,1,5,5,4,social drinker,village,former smoker,college/bachelor degree,female,house/bungalow,few hours a day,right handed,only to avoid hurting someone,i am often early,0
3,0,3,3,4,3,22,3,2,3,4,2,2,3,2,2,4,3,4,3,2,3,4,1,4,4,1,4,3,2,4,2,3,2,4,4,2,2,2,3,4,4,3,2,2,2,3,4,4,4,2,3,2,2,4,2,2,3,2,3,3,2,3,162,4,3,4,2,3,3,3,4,4,2,3,2,2,3,2,3,3,2,2,4,5,1,3,3,3,1,1,2,4,4,2,3,4,2,2,4,4,2,4,4,2,1,4,3,2,3,2,3,4,3,4,2,2,3,3,4,2,5,3,3,2,4,0,3,2,3,3,4,3,3,2,4,55,2,1,2,3,social drinker,village,former smoker,secondary school,female,house/bungalow,less than an hour a day,right handed,only to avoid hurting someone,i am often early,1
5,1,4,4,4,4,21,5,4,4,3,5,3,3,3,1,1,1,1,3,5,2,2,4,2,3,2,4,1,3,4,4,2,3,3,4,3,2,2,5,3,3,2,2,3,3,1,4,3,3,4,5,3,4,3,3,3,3,5,2,4,3,3,164,3,1,4,2,4,4,3,3,5,3,2,1,3,4,1,3,2,1,4,5,5,3,4,3,2,1,1,4,3,1,2,3,2,1,3,3,3,4,2,3,2,2,5,2,3,3,3,4,4,2,3,2,3,2,4,3,4,1,3,2,3,3,5,2,4,3,5,4,3,3,3,2,52,3,3,3,5,drink a lot,city,former smoker,secondary school,female,block of flats,few hours a day,right handed,sometimes,i am often running late,0
2,0,2,2,4,4,20,4,5,3,4,4,5,2,2,1,2,2,5,4,2,3,5,5,3,5,1,4,5,4,2,5,1,4,2,3,2,2,2,5,5,2,3,2,4,4,1,1,4,1,3,5,5,4,4,5,5,5,5,2,1,1,3,171,3,2,5,1,5,4,3,5,4,1,5,4,5,5,4,3,3,4,5,5,5,3,2,1,2,1,0,4,2,3,1,3,3,2,4,3,1,4,4,4,2,1,5,3,3,4,5,5,5,2,3,4,4,4,1,4,5,1,1,2,4,2,1,1,4,2,5,1,4,5,1,4,57,3,2,5,1,drink a lot,city,current smoker,secondary school,female,block of flats,few hours a day,right handed,sometimes,i am often running late,0
4,1,3,2,1,1,18,1,3,5,3,3,4,2,3,3,3,5,4,1,4,2,4,1,5,4,3,2,2,3,5,1,2,4,3,2,3,4,4,1,4,3,3,2,4,4,3,5,3,2,2,4,4,5,3,1,3,3,2,2,5,3,3,170,4,4,1,4,2,1,5,4,4,3,3,2,3,3,2,2,1,3,2,5,4,3,1,3,3,1,0,1,4,3,2,3,5,1,2,4,2,2,4,1,4,3,4,2,3,3,3,4,3,4,2,4,3,4,4,4,3,3,3,2,3,3,4,2,2,4,3,3,4,3,3,3,65,3,2,1,1,social drinker,city,former smoker,primary school,female,house/bungalow,few hours a day,right handed,everytime it suits me,i am often running late,0
3,0,2,3,2,1,21,1,4,1,2,2,5,1,5,3,4,2,2,1,4,1,1,3,4,4,1,2,2,5,2,1,2,1,3,1,3,1,1,5,2,1,3,2,1,3,1,1,5,1,2,2,5,3,3,1,3,2,5,1,1,2,1,175,4,1,4,1,1,2,5,3,1,1,1,4,2,4,1,1,1,4,2,5,4,1,1,3,1,1,0,1,3,3,5,4,4,1,5,3,1,2,3,4,1,1,4,3,1,1,3,5,5,2,3,2,3,1,1,3,3,3,2,4,4,1,1,1,3,1,2,3,4,5,2,3,55,2,1,1,1,social drinker,city,tried smoking,secondary school,male,block of flats,few hours a day,right handed,sometimes,i am often early,0
3,0,3,4,4,2,20,1,4,2,3,3,3,2,2,5,4,3,2,1,5,2,2,3,4,2,2,2,4,3,2,1,2,1,2,3,3,3,4,4,2,3,3,4,1,2,1,2,1,3,2,4,2,4,3,1,3,3,4,2,1,2,2,185,2,2,3,3,2,3,5,4,3,3,2,1,1,2,3,3,1,4,2,5,5,2,1,3,3,1,0,2,2,3,4,3,3,2,3,2,2,2,3,4,1,1,1,2,3,1,3,5,4,3,3,3,3,3,3,4,3,1,3,3,3,3,1,1,2,3,2,3,4,3,3,4,80,4,2,1,2,social drinker,village,current smoker,college/bachelor degree,male,house/bungalow,few hours a day,right handed,everytime it suits me,i am always on time,1
4,1,1,0,3,3,21,1,2,3,3,5,5,3,5,3,1,1,4,1,5,3,5,2,4,5,1,4,1,3,2,2,5,2,1,2,3,1,2,3,4,4,3,1,4,3,3,4,3,3,2,3,5,5,0,1,3,3,3,4,4,4,4,159,3,3,5,3,2,4,4,5,4,3,4,2,2,4,1,2,1,5,5,5,4,4,1,5,3,1,0,3,3,3,2,3,4,2,3,4,3,4,4,5,3,3,4,4,4,3,4,5,0,2,3,1,5,3,4,3,4,2,3,3,4,3,1,1,0,1,4,4,3,4,2,4,52,1,4,1,4,social drinker,village,tried smoking,secondary school,female,house/bungalow,most of the day,right handed,sometimes,i am often early,0
